Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
United Arab Emirates,ARE,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2982.96500000,3002.98900000,2925.68000000,2962.53500000,2819.36800000,2811.86300000,2910.58300000,2822.88700000,2617.33400000,2237.79200000,1829.37900000,1559.03100000,1267.18300000,1084.60800000,1024.94500000,992.94990000,1025.86600000,973.71800000,947.25010000,845.50000000,800.85410000,862.26430000,911.74470000,915.13050000
United Arab Emirates,ARE,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1679.71500000,1654.69900000,1553.72900000,1591.56400000,1526.04100000,1581.75800000,1761.76600000,1724.18400000,1594.89600000,1279.22400000,970.30530000,820.54610000,660.56660000,559.16480000,513.63990000,482.02510000,501.21500000,432.23010000,370.43990000,264.91880000,206.38160000,253.06630000,298.83180000,335.28530000
United Arab Emirates,ARE,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1303.25100000,1348.29000000,1371.95100000,1370.97100000,1293.32700000,1230.10500000,1148.81700000,1098.70200000,1022.43700000,958.56810000,859.07340000,738.48460000,606.61600000,525.44330000,511.30480000,510.92480000,524.65060000,541.48790000,576.81020000,580.58120000,594.47250000,609.19810000,612.91290000,579.84520000
United Arab Emirates,ARE,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,136.48920000,129.87870000,113.09870000,99.94534000,105.91780000,51.32221000,43.79346000,88.45833000,82.81057000,306.15050000,254.48570000,225.19160000,146.87330000,103.47420000,124.93430000,59.69428000,68.55506000,66.78001000,72.27317000,86.19442000,30.73495000,32.43094000,31.99946000,31.52182000
United Arab Emirates,ARE,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,710.12820000,723.24300000,742.50220000,759.79160000,708.12320000,707.38010000,735.37070000,706.34450000,708.12460000,668.53420000,623.85050000,543.07760000,492.64290000,452.61620000,416.49390000,378.15950000,418.45940000,490.06390000,772.76840000,864.94750000,971.02890000,977.10070000,990.02920000,996.41480000
United Arab Emirates,ARE,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,3.36008800,3.16241300,3.09938300,3.61399700,3.40687900,2.96797700,2.63705200,2.34345500,1.87090000,1.82482500,1.69253800,1.53076500,1.30866300,1.15185600,1.10605000,1.14519700,1.19604200,1.31941900,1.35301700,1.52396800,1.70402500,1.77815400,1.88965100,1.80276200
United Arab Emirates,ARE,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,306925.00000000,294690.10000000,280278.70000000,253346.30000000,241616.10000000,255507.70000000,245092.60000000,234281.30000000,246794.30000000,257074.90000000,254362.90000000,258985.90000000,254698.10000000,253911.10000000,230860.50000000,213153.30000000,213772.90000000,223218.70000000,226119.00000000,242486.70000000,232679.30000000,202273.30000000,176843.20000000,161591.50000000
United Arab Emirates,ARE,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,3798.86400000,3591.70500000,3393.39600000,3202.80800000,3019.31100000,2839.94800000,2678.32900000,2527.02700000,2353.53400000,2133.76100000,1880.15000000,1617.25700000,1380.63900000,1193.61700000,1061.88400000,976.90500000,904.65930000,857.07620000,823.69830000,794.16360000,762.05300000,726.42820000,689.49080000,652.33360000
United Arab Emirates,ARE,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,306925.00000000,294690.10000000,280278.70000000,253346.30000000,241616.10000000,255507.70000000,245092.60000000,234281.30000000,246794.30000000,257074.90000000,254362.90000000,258985.90000000,254698.10000000,253911.10000000,230860.50000000,213153.30000000,213772.90000000,223218.70000000,226119.00000000,242486.70000000,232679.30000000,202273.30000000,176843.20000000,161591.50000000
United Arab Emirates,ARE,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
United Arab Emirates,ARE,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,6553.18900000,7011.15100000,8236.00500000,8620.19600000,8804.98300000,9634.62600000,10621.31000000,10662.93000000,10918.57000000,11200.05000000,11305.40000000,11090.74000000,10957.24000000,10703.15000000,10732.69000000,9968.54100000,9975.78000000,10391.54000000,11105.04000000,11473.65000000,11801.58000000,10554.33000000,9197.85400000,8187.65000000
United Arab Emirates,ARE,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
United Arab Emirates,ARE,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,300371.80000000,287678.90000000,272042.70000000,244726.10000000,232811.20000000,245873.00000000,234471.30000000,223618.30000000,235875.70000000,245874.80000000,243057.50000000,247895.20000000,243740.80000000,243208.00000000,220127.80000000,203184.70000000,203797.10000000,212827.10000000,215014.00000000,231013.10000000,220877.80000000,191718.90000000,167645.30000000,153403.80000000
United Arab Emirates,ARE,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,2308.77200000,2173.71900000,2036.29400000,1948.68300000,1803.36900000,1770.35800000,1683.16800000,1601.00100000,1542.40300000,1456.07300000,2946.26400000,1271.57000000,2200.70700000,1958.31200000,967.66930000,975.20960000,946.82160000,979.83630000,1014.76300000,1037.58800000,849.80920000,373.38030000,498.92800000,880.59270000
United Arab Emirates,ARE,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,9940.57800000,9624.69800000,9214.07000000,8977.37600000,8459.49600000,8183.83900000,8053.88100000,7748.06100000,7306.07700000,6804.13500000,7535.82200000,5217.65800000,5489.35400000,4793.78000000,3597.03200000,3384.06400000,3365.55700000,3368.79400000,3632.10600000,3629.91800000,3416.18400000,2973.38300000,3124.08200000,3477.79600000
United Arab Emirates,ARE,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,7200000000.00000000,7620000000.00000000,7820000000.00000000,8330000000.00000000,8360000000.00000000,8810000000.00000000,9610000000.00000000,9820000000.00000000,9720000000.00000000,9100000000.00000000,8390000000.00000000,8260000000.00000000,7820000000.00000000,7690000000.00000000,8110000000.00000000,8490000000.00000000,9180000000.00000000,8900000000.00000000,8710000000.00000000,7790000000.00000000,7420000000.00000000,8070000000.00000000,8650000000.00000000,8810000000.00000000
United Arab Emirates,ARE,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,4060000000.00000000,4200000000.00000000,4150000000.00000000,4480000000.00000000,4530000000.00000000,4960000000.00000000,5820000000.00000000,6000000000.00000000,5920000000.00000000,5200000000.00000000,4450000000.00000000,4350000000.00000000,4070000000.00000000,3960000000.00000000,4070000000.00000000,4120000000.00000000,4480000000.00000000,3950000000.00000000,3410000000.00000000,2440000000.00000000,1910000000.00000000,2370000000.00000000,2840000000.00000000,3230000000.00000000
United Arab Emirates,ARE,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,3150000000.00000000,3420000000.00000000,3660000000.00000000,3860000000.00000000,3840000000.00000000,3860000000.00000000,3790000000.00000000,3820000000.00000000,3800000000.00000000,3900000000.00000000,3940000000.00000000,3910000000.00000000,3740000000.00000000,3730000000.00000000,4050000000.00000000,4370000000.00000000,4690000000.00000000,4950000000.00000000,5310000000.00000000,5350000000.00000000,5510000000.00000000,5700000000.00000000,5810000000.00000000,5580000000.00000000
United Arab Emirates,ARE,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,330000000.00000000,330000000.00000000,302000000.00000000,281000000.00000000,314000000.00000000,161000000.00000000,145000000.00000000,308000000.00000000,307000000.00000000,1250000000.00000000,1170000000.00000000,1190000000.00000000,906000000.00000000,734000000.00000000,989000000.00000000,510000000.00000000,613000000.00000000,610000000.00000000,665000000.00000000,794000000.00000000,285000000.00000000,304000000.00000000,304000000.00000000,304000000.00000000
United Arab Emirates,ARE,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,1720000000.00000000,1840000000.00000000,1980000000.00000000,2140000000.00000000,2100000000.00000000,2220000000.00000000,2430000000.00000000,2460000000.00000000,2630000000.00000000,2720000000.00000000,2860000000.00000000,2880000000.00000000,3040000000.00000000,3210000000.00000000,3300000000.00000000,3230000000.00000000,3740000000.00000000,4480000000.00000000,7110000000.00000000,7970000000.00000000,8990000000.00000000,9150000000.00000000,9390000000.00000000,9600000000.00000000
United Arab Emirates,ARE,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,8114916.00000000,8029766.00000000,8279573.00000000,10166946.00000000,10104920.00000000,9301822.00000000,8709442.00000000,8152356.00000000,6944653.00000000,7424426.00000000,7765745.00000000,8113319.00000000,8072930.00000000,8166070.00000000,8757008.00000000,9791423.00000000,10700717.00000000,12061594.00000000,12444932.00000000,14042108.00000000,15784210.00000000,16645261.00000000,17927507.00000000,17362323.00000000
United Arab Emirates,ARE,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,741000000000.00000000,748000000000.00000000,749000000000.00000000,713000000000.00000000,717000000000.00000000,801000000000.00000000,809000000000.00000000,815000000000.00000000,916000000000.00000000,1050000000000.00000000,1170000000000.00000000,1370000000000.00000000,1570000000000.00000000,1800000000000.00000000,1830000000000.00000000,1820000000000.00000000,1910000000000.00000000,2040000000000.00000000,2080000000000.00000000,2230000000000.00000000,2160000000000.00000000,1890000000000.00000000,1680000000000.00000000,1560000000000.00000000
United Arab Emirates,ARE,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,9170000000.00000000,9120000000.00000000,9060000000.00000000,9010000000.00000000,8960000000.00000000,8900000000.00000000,8850000000.00000000,8790000000.00000000,8740000000.00000000,8680000000.00000000,8630000000.00000000,8570000000.00000000,8520000000.00000000,8460000000.00000000,8410000000.00000000,8350000000.00000000,8090000000.00000000,7840000000.00000000,7580000000.00000000,7320000000.00000000,7060000000.00000000,6800000000.00000000,6540000000.00000000,6280000000.00000000
United Arab Emirates,ARE,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,741000000000.00000000,748000000000.00000000,749000000000.00000000,713000000000.00000000,717000000000.00000000,801000000000.00000000,809000000000.00000000,815000000000.00000000,916000000000.00000000,1050000000000.00000000,1170000000000.00000000,1370000000000.00000000,1570000000000.00000000,1800000000000.00000000,1830000000000.00000000,1820000000000.00000000,1910000000000.00000000,2040000000000.00000000,2080000000000.00000000,2230000000000.00000000,2160000000000.00000000,1890000000000.00000000,1680000000000.00000000,1560000000000.00000000
United Arab Emirates,ARE,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
United Arab Emirates,ARE,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,15800000000.00000000,17800000000.00000000,22000000000.00000000,24300000000.00000000,26100000000.00000000,30200000000.00000000,35100000000.00000000,37100000000.00000000,40500000000.00000000,45600000000.00000000,51900000000.00000000,58800000000.00000000,67600000000.00000000,75900000000.00000000,85000000000.00000000,85200000000.00000000,89300000000.00000000,95000000000.00000000,102000000000.00000000,106000000000.00000000,109000000000.00000000,98800000000.00000000,87300000000.00000000,78900000000.00000000
United Arab Emirates,ARE,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
United Arab Emirates,ARE,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,725000000000.00000000,730000000000.00000000,727000000000.00000000,688000000000.00000000,691000000000.00000000,771000000000.00000000,774000000000.00000000,778000000000.00000000,876000000000.00000000,1000000000000.00000000,1120000000000.00000000,1310000000000.00000000,1500000000000.00000000,1720000000000.00000000,1740000000000.00000000,1740000000000.00000000,1820000000000.00000000,1950000000000.00000000,1980000000000.00000000,2130000000000.00000000,2050000000000.00000000,1790000000000.00000000,1590000000000.00000000,1480000000000.00000000
United Arab Emirates,ARE,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,5580000000.00000000,5520000000.00000000,5440000000.00000000,5480000000.00000000,5350000000.00000000,5550000000.00000000,5560000000.00000000,5570000000.00000000,5730000000.00000000,5920000000.00000000,13500000000.00000000,6740000000.00000000,13600000000.00000000,13900000000.00000000,7660000000.00000000,8340000000.00000000,8470000000.00000000,8960000000.00000000,9330000000.00000000,9560000000.00000000,7870000000.00000000,3500000000.00000000,4730000000.00000000,8480000000.00000000
United Arab Emirates,ARE,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,24000000000.00000000,24400000000.00000000,24600000000.00000000,25300000000.00000000,25100000000.00000000,25600000000.00000000,26600000000.00000000,27000000000.00000000,27100000000.00000000,27700000000.00000000,34600000000.00000000,27700000000.00000000,33900000000.00000000,34000000000.00000000,28500000000.00000000,28900000000.00000000,30100000000.00000000,30800000000.00000000,33400000000.00000000,33400000000.00000000,31600000000.00000000,27800000000.00000000,29600000000.00000000,33500000000.00000000
United Arab Emirates,ARE,Net foreign assets (constant 2018 US$),NW.NFA.TO,373000000000.00000000,397000000000.00000000,445000000000.00000000,540000000000.00000000,587000000000.00000000,543000000000.00000000,526000000000.00000000,489000000000.00000000,534000000000.00000000,525000000000.00000000,478000000000.00000000,505000000000.00000000,519000000000.00000000,277000000000.00000000,401000000000.00000000,384000000000.00000000,357000000000.00000000,426000000000.00000000,572000000000.00000000,617000000000.00000000,721000000000.00000000,799000000000.00000000,939000000000.00000000,843000000000.00000000
United Arab Emirates,ARE,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,154251.90000000,156230.50000000,166397.50000000,191894.30000000,198054.30000000,173284.30000000,159401.40000000,140488.80000000,143772.20000000,128951.00000000,104230.60000000,95361.52000000,84120.33000000,39141.78000000,50702.03000000,44901.30000000,39879.90000000,46603.46000000,62150.06000000,66995.95000000,77871.12000000,85319.68000000,99008.24000000,87523.71000000
United Arab Emirates,ARE,Produced capital (constant 2018 US$),NW.PCA.TO,528000000000.00000000,541000000000.00000000,556000000000.00000000,570000000000.00000000,585000000000.00000000,601000000000.00000000,615000000000.00000000,631000000000.00000000,648000000000.00000000,666000000000.00000000,688000000000.00000000,716000000000.00000000,768000000000.00000000,815000000000.00000000,866000000000.00000000,905000000000.00000000,943000000000.00000000,977000000000.00000000,1000000000000.00000000,1040000000000.00000000,1070000000000.00000000,1110000000000.00000000,1150000000000.00000000,1200000000000.00000000
United Arab Emirates,ARE,Produced capital per capita (constant 2018 US$),NW.PCA.PC,218748.40000000,213175.70000000,208055.70000000,202723.70000000,197267.30000000,191680.20000000,186310.30000000,181367.50000000,174689.10000000,163614.70000000,149993.00000000,135176.60000000,124451.30000000,114922.20000000,109328.90000000,105809.80000000,105382.70000000,106893.70000000,109112.40000000,112533.30000000,115681.00000000,118779.00000000,121193.40000000,125020.80000000
United Arab Emirates,ARE,Total wealth (constant 2018 US$),NW.TOW.TO,2680000000000.00000000,2770000000000.00000000,2920000000000.00000000,3080000000000.00000000,3160000000000.00000000,3250000000000.00000000,3320000000000.00000000,3320000000000.00000000,3540000000000.00000000,3770000000000.00000000,3900000000000.00000000,4330000000000.00000000,4710000000000.00000000,4770000000000.00000000,5090000000000.00000000,5030000000000.00000000,5200000000000.00000000,5500000000000.00000000,5790000000000.00000000,6110000000000.00000000,6200000000000.00000000,6080000000000.00000000,6070000000000.00000000,5920000000000.00000000
United Arab Emirates,ARE,Total wealth per capita (constant 2018 US$),NW.TOW.PC,1110971.00000000,1091800.00000000,1092339.00000000,1096100.00000000,1064475.00000000,1037636.00000000,1006422.00000000,954429.20000000,953073.10000000,927213.50000000,851070.60000000,817303.80000000,764033.00000000,672505.50000000,642765.30000000,588036.10000000,581722.90000000,602073.90000000,629220.00000000,663252.50000000,668956.20000000,649533.40000000,639557.70000000,614419.00000000
United Kingdom,GBR,Human capital (constant 2018 US$),NW.HCA.TO,13900000000000.00000000,14000000000000.00000000,14700000000000.00000000,15700000000000.00000000,16500000000000.00000000,17200000000000.00000000,18300000000000.00000000,18400000000000.00000000,18700000000000.00000000,19300000000000.00000000,19700000000000.00000000,20000000000000.00000000,21600000000000.00000000,23100000000000.00000000,21300000000000.00000000,19000000000000.00000000,19400000000000.00000000,20100000000000.00000000,20100000000000.00000000,20500000000000.00000000,20300000000000.00000000,21100000000000.00000000,21500000000000.00000000,21700000000000.00000000
United Kingdom,GBR,Human capital per capita (constant 2018 US$),NW.HCA.PC,240428.70000000,240670.00000000,252158.10000000,267924.80000000,281848.10000000,292782.00000000,309154.50000000,309962.90000000,314337.10000000,321962.10000000,326391.50000000,328958.50000000,352120.50000000,374088.20000000,342499.50000000,303065.10000000,307263.20000000,316107.30000000,314032.30000000,316613.40000000,311604.40000000,321883.70000000,325542.80000000,326843.40000000
United Kingdom,GBR,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,87708.90000000,87715.47000000,92347.00000000,98267.18000000,103385.70000000,107441.50000000,113144.20000000,113248.80000000,115019.80000000,117629.00000000,118945.20000000,112107.20000000,123674.70000000,128254.50000000,119781.80000000,105149.40000000,115292.70000000,111497.80000000,110852.60000000,114371.60000000,113966.50000000,120192.30000000,121733.80000000,122120.90000000
United Kingdom,GBR,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,134151.90000000,134119.00000000,141226.00000000,150290.80000000,158208.80000000,164628.30000000,173625.40000000,174150.80000000,177350.40000000,181892.50000000,184418.90000000,193891.70000000,205649.30000000,220232.30000000,200178.00000000,179052.30000000,172498.50000000,183613.00000000,181857.10000000,180246.70000000,175601.70000000,178843.50000000,181382.10000000,182206.00000000
United Kingdom,GBR,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,95049.41000000,95163.21000000,99694.96000000,105923.80000000,111390.20000000,115620.90000000,121976.10000000,122139.80000000,123661.70000000,126442.00000000,127973.90000000,120518.80000000,132235.70000000,137676.60000000,128219.90000000,112128.50000000,123093.40000000,119430.60000000,118927.70000000,122910.20000000,122639.40000000,129375.60000000,130740.60000000,131156.30000000
United Kingdom,GBR,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,145379.30000000,145506.80000000,152463.20000000,162001.00000000,170457.90000000,177161.10000000,187178.40000000,187823.10000000,190675.40000000,195520.10000000,198417.60000000,208439.70000000,219884.80000000,236411.60000000,214279.60000000,190936.60000000,184169.70000000,196676.70000000,195104.60000000,193703.20000000,188965.00000000,192508.10000000,194802.20000000,195687.00000000
United Kingdom,GBR,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,7340.50200000,7447.74000000,7347.95600000,7656.65100000,8004.51300000,8179.35000000,8831.87300000,8891.00300000,8641.88600000,8812.92400000,9028.74200000,8411.57900000,8561.03900000,9422.14800000,8438.07300000,6979.11900000,7800.69800000,7932.82800000,8075.15400000,8538.55600000,8672.88900000,9183.28200000,9006.81900000,9035.45700000
United Kingdom,GBR,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,11227.39000000,11387.77000000,11237.20000000,11710.16000000,12249.13000000,12532.89000000,13552.94000000,13672.34000000,13325.02000000,13627.63000000,13998.64000000,14548.00000000,14235.51000000,16179.25000000,14101.61000000,11884.31000000,11671.24000000,13063.67000000,13247.54000000,13456.54000000,13363.34000000,13664.52000000,13420.07000000,13481.02000000
United Kingdom,GBR,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,5090000000000.00000000,5100000000000.00000000,5390000000000.00000000,5750000000000.00000000,6070000000000.00000000,6330000000000.00000000,6690000000000.00000000,6720000000000.00000000,6860000000000.00000000,7060000000000.00000000,7180000000000.00000000,6820000000000.00000000,7580000000000.00000000,7930000000000.00000000,7460000000000.00000000,6600000000000.00000000,7290000000000.00000000,7100000000000.00000000,7110000000000.00000000,7390000000000.00000000,7420000000000.00000000,7890000000000.00000000,8040000000000.00000000,8120000000000.00000000
United Kingdom,GBR,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,7780000000000.00000000,7800000000000.00000000,8240000000000.00000000,8790000000000.00000000,9280000000000.00000000,9700000000000.00000000,10300000000000.00000000,10300000000000.00000000,10600000000000.00000000,10900000000000.00000000,11100000000000.00000000,11800000000000.00000000,12600000000000.00000000,13600000000000.00000000,12500000000000.00000000,11200000000000.00000000,10900000000000.00000000,11700000000000.00000000,11700000000000.00000000,11600000000000.00000000,11400000000000.00000000,11700000000000.00000000,12000000000000.00000000,12100000000000.00000000
United Kingdom,GBR,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,5510000000000.00000000,5540000000000.00000000,5810000000000.00000000,6200000000000.00000000,6540000000000.00000000,6810000000000.00000000,7210000000000.00000000,7250000000000.00000000,7380000000000.00000000,7580000000000.00000000,7730000000000.00000000,7330000000000.00000000,8110000000000.00000000,8510000000000.00000000,7990000000000.00000000,7040000000000.00000000,7790000000000.00000000,7610000000000.00000000,7630000000000.00000000,7940000000000.00000000,7990000000000.00000000,8490000000000.00000000,8640000000000.00000000,8720000000000.00000000
United Kingdom,GBR,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,8430000000000.00000000,8460000000000.00000000,8890000000000.00000000,9470000000000.00000000,10000000000000.00000000,10400000000000.00000000,11100000000000.00000000,11200000000000.00000000,11400000000000.00000000,11700000000000.00000000,12000000000000.00000000,12700000000000.00000000,13500000000000.00000000,14600000000000.00000000,13300000000000.00000000,12000000000000.00000000,11700000000000.00000000,12500000000000.00000000,12500000000000.00000000,12500000000000.00000000,12300000000000.00000000,12600000000000.00000000,12900000000000.00000000,13000000000000.00000000
United Kingdom,GBR,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,426000000000.00000000,433000000000.00000000,429000000000.00000000,448000000000.00000000,470000000000.00000000,482000000000.00000000,522000000000.00000000,528000000000.00000000,515000000000.00000000,529000000000.00000000,545000000000.00000000,512000000000.00000000,525000000000.00000000,582000000000.00000000,525000000000.00000000,438000000000.00000000,493000000000.00000000,505000000000.00000000,518000000000.00000000,552000000000.00000000,565000000000.00000000,603000000000.00000000,595000000000.00000000,600000000000.00000000
United Kingdom,GBR,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,651000000000.00000000,662000000000.00000000,655000000000.00000000,685000000000.00000000,719000000000.00000000,738000000000.00000000,801000000000.00000000,812000000000.00000000,795000000000.00000000,817000000000.00000000,846000000000.00000000,885000000000.00000000,873000000000.00000000,1000000000000.00000000,878000000000.00000000,746000000000.00000000,738000000000.00000000,832000000000.00000000,850000000000.00000000,869000000000.00000000,870000000000.00000000,897000000000.00000000,887000000000.00000000,896000000000.00000000
United Kingdom,GBR,Natural capital (constant 2018 US$),NW.NCA.TO,317000000000.00000000,310000000000.00000000,301000000000.00000000,280000000000.00000000,254000000000.00000000,247000000000.00000000,244000000000.00000000,246000000000.00000000,262000000000.00000000,287000000000.00000000,288000000000.00000000,294000000000.00000000,298000000000.00000000,312000000000.00000000,324000000000.00000000,342000000000.00000000,393000000000.00000000,431000000000.00000000,425000000000.00000000,409000000000.00000000,362000000000.00000000,324000000000.00000000,314000000000.00000000,310000000000.00000000
United Kingdom,GBR,Natural capital per capita (constant 2018 US$),NW.NCA.PC,5456.41800000,5333.24400000,5169.90300000,4785.45700000,4320.14900000,4200.19300000,4124.16900000,4139.96900000,4391.83000000,4781.74600000,4762.76300000,4831.10400000,4859.05600000,5052.12800000,5197.81200000,5442.73700000,6213.06500000,6759.92000000,6626.09700000,6324.14200000,5559.22000000,4939.85300000,4756.21200000,4667.29000000
United Kingdom,GBR,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2962.21800000,2791.18300000,2594.70000000,2370.50900000,2103.55700000,1846.47600000,1709.35900000,1591.45300000,1559.48000000,1534.59500000,1534.09400000,1530.05900000,1579.56700000,1654.53800000,1716.90500000,1819.98600000,1947.71800000,2065.83100000,2084.83600000,2105.16100000,2103.62300000,2024.39800000,1964.47300000,1931.25200000
United Kingdom,GBR,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1013.82200000,923.41090000,840.76340000,795.25860000,733.36890000,648.63030000,610.67190000,564.56510000,555.44720000,536.27070000,532.80540000,531.32950000,561.09540000,581.27350000,598.25920000,644.54030000,697.93930000,752.92860000,740.40690000,728.93230000,735.60700000,715.76120000,674.55190000,681.73810000
United Kingdom,GBR,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1948.39600000,1867.77200000,1753.93700000,1575.25000000,1370.18800000,1197.84600000,1098.68700000,1026.88800000,1004.03300000,998.32420000,1001.28800000,998.72990000,1018.47100000,1073.26400000,1118.64500000,1175.44600000,1249.77800000,1312.90200000,1344.42900000,1376.22900000,1368.01600000,1308.63600000,1289.92200000,1249.51300000
United Kingdom,GBR,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,53.67501000,55.86374000,59.85458000,55.93140000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,229.18240000,144.09510000,181.95450000,160.15450000,102.57770000,137.05760000,76.28034000,52.02365000,89.20518000,71.23538000,65.90636000,16.80385000,28.41327000,29.13756000,27.91035000
United Kingdom,GBR,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,668.39860000,693.78590000,745.11780000,753.76380000,704.15130000,713.88300000,707.91770000,753.21370000,790.20900000,809.53090000,811.77030000,805.70330000,805.79800000,800.46910000,789.02260000,802.57770000,804.62430000,803.93780000,805.57750000,795.03090000,796.01470000,811.59420000,807.94120000,819.94150000
United Kingdom,GBR,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,55.68782000,57.12534000,56.96258000,55.01579000,50.98710000,47.60417000,44.77771000,44.79184000,44.40514000,42.90355000,41.28695000,39.70120000,38.41576000,38.64556000,41.58222000,46.51678000,51.25972000,53.52780000,56.34247000,58.56137000,56.72374000,56.56421000,58.03537000,58.24055000
